qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
fig|212042.8.peg.1|APH_0001	MF	0003887	DNA-directed DNA polymerase activity	7.816079203692352	0.7106392941	1
fig|212042.8.peg.1|APH_0001	BP	0006261	DNA-dependent DNA replication	7.619374689347185	0.705498679327	1
fig|212042.8.peg.1|APH_0001	MF	0034061	DNA polymerase activity	6.783691495198426	0.682880960839	2
fig|212042.8.peg.1|APH_0001	BP	0071897	DNA biosynthetic process	6.490537576274418	0.674619265979	2
fig|212042.8.peg.1|APH_0001	BP	0006260	DNA replication	6.066703333884176	0.662337454773	3
fig|212042.8.peg.1|APH_0001	MF	0016779	nucleotidyltransferase activity	5.2257901832697335	0.636627015269	3
fig|212042.8.peg.1|APH_0001	BP	0006281	DNA repair	5.042716192427894	0.630761017593	4
fig|212042.8.peg.1|APH_0001	MF	0140097	catalytic activity, acting on DNA	5.02880262945727	0.630310882786	4
fig|212042.8.peg.1|APH_0001	BP	0006974	cellular response to DNA damage stimulus	4.979053257962225	0.628696263867	5
fig|212042.8.peg.1|APH_0001	MF	0016772	transferase activity, transferring phosphorus-containing groups	3.602240325179838	0.580283339238	5
fig|212042.8.peg.1|APH_0001	BP	0033554	cellular response to stress	4.78233050636422	0.622231203756	6
fig|212042.8.peg.1|APH_0001	MF	0003677	DNA binding	3.179369673240612	0.56360302817	6
fig|212042.8.peg.1|APH_0001	BP	0006950	response to stress	4.369734289604151	0.608224764751	7
fig|212042.8.peg.1|APH_0001	MF	0016740	transferase activity	2.239404550385425	0.521986575085	7
fig|212042.8.peg.1|APH_0001	BP	0006259	DNA metabolic process	4.147320096760178	0.600399366744	8
fig|212042.8.peg.1|APH_0001	MF	0003676	nucleic acid binding	2.2356992040349937	0.521806738142	8
fig|212042.8.peg.1|APH_0001	BP	0034654	nucleobase-containing compound biosynthetic process	3.83290279733298	0.588969665973	9
fig|212042.8.peg.1|APH_0001	MF	1901363	heterocyclic compound binding	1.297682137652158	0.470105817357	9
fig|212042.8.peg.1|APH_0001	BP	0019438	aromatic compound biosynthetic process	3.440494644873145	0.574025242444	10
fig|212042.8.peg.1|APH_0001	MF	0097159	organic cyclic compound binding	1.297322179548889	0.470082875185	10
fig|212042.8.peg.1|APH_0001	BP	0018130	heterocycle biosynthetic process	3.3832141053422444	0.571773844304	11
fig|212042.8.peg.1|APH_0001	MF	0005488	binding	0.9007666975446248	0.442507475541	11
fig|212042.8.peg.1|APH_0001	BP	1901362	organic cyclic compound biosynthetic process	3.3178670523355906	0.569181991408	12
fig|212042.8.peg.1|APH_0001	MF	0003824	catalytic activity	0.6216339080167075	0.419181144946	12
fig|212042.8.peg.1|APH_0001	BP	0051716	cellular response to stimulus	3.2402915931343053	0.566071760658	13
fig|212042.8.peg.1|APH_0001	MF	0004518	nuclease activity	0.28218003676421444	0.381831141586	13
fig|212042.8.peg.1|APH_0001	BP	0050896	response to stimulus	2.9778135794274636	0.555262093717	14
fig|212042.8.peg.1|APH_0001	MF	0016788	hydrolase activity, acting on ester bonds	0.2333069071394654	0.37483429158	14
fig|212042.8.peg.1|APH_0001	BP	0090304	nucleic acid metabolic process	2.880930812531794	0.551152388014	15
fig|212042.8.peg.1|APH_0001	MF	0004527	exonuclease activity	0.212328701414219	0.371606909248	15
fig|212042.8.peg.1|APH_0001	BP	0034645	cellular macromolecule biosynthetic process	2.849410001288688	0.549800438665	16
fig|212042.8.peg.1|APH_0001	MF	0004519	endonuclease activity	0.13840738271040584	0.358718963207	16
fig|212042.8.peg.1|APH_0001	BP	0009059	macromolecule biosynthetic process	2.8154625644603333	0.548336019227	17
fig|212042.8.peg.1|APH_0001	MF	0016787	hydrolase activity	0.12151420984868523	0.355315105915	17
fig|212042.8.peg.1|APH_0001	BP	0044271	cellular nitrogen compound biosynthetic process	2.504072556345814	0.534468278638	18
fig|212042.8.peg.1|APH_0001	BP	0006139	nucleobase-containing compound metabolic process	2.419480298739774	0.530553934917	19
fig|212042.8.peg.1|APH_0001	BP	0046483	heterocycle metabolic process	2.213513359434774	0.520726828652	20
fig|212042.8.peg.1|APH_0001	BP	0006725	cellular aromatic compound metabolic process	2.2127306566545366	0.520688631514	21
fig|212042.8.peg.1|APH_0001	BP	1901360	organic cyclic compound metabolic process	2.171336571865185	0.518658817996	22
fig|212042.8.peg.1|APH_0001	BP	0044260	cellular macromolecule metabolic process	2.002124401578225	0.51015283849	23
fig|212042.8.peg.1|APH_0001	BP	0044249	cellular biosynthetic process	1.9699326255013025	0.508494426668	24
fig|212042.8.peg.1|APH_0001	BP	1901576	organic substance biosynthetic process	1.9340569748682763	0.506630187351	25
fig|212042.8.peg.1|APH_0001	BP	0009058	biosynthetic process	1.8766367183770174	0.503610047506	26
fig|212042.8.peg.1|APH_0001	BP	0034641	cellular nitrogen compound metabolic process	1.7947596954647436	0.499222467725	27
