qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
fig|1214063.3.peg.1	CC	0016021	integral component of membrane	0.789014599902	0.433676068983	1
fig|1214063.3.peg.2	MF	0016740	transferase activity	1.95508796909	0.507725116318	1
fig|1214063.3.peg.2	BP	0019375	galactolipid biosynthetic process	0.100997560482	0.350844724591	1
fig|1214063.3.peg.2	CC	0005886	plasma membrane	0.014620877646	0.322257122436	1
fig|1214063.3.peg.3	BP	0051301	cell division	6.07855308723	0.662686561033	1
fig|1214063.3.peg.3	CC	0016021	integral component of membrane	0.785844356953	0.433416696708	1
fig|1214063.3.peg.4	MF	0003978	UDP-glucose 4-epimerase activity	7.45517250312	0.701156428993	1
fig|1214063.3.peg.4	MF	0016491	oxidoreductase activity	0.898196830345	0.442310754311	5
fig|1214063.3.peg.5	BP	0051301	cell division	6.10326539619	0.663413518673	1
fig|1214063.3.peg.5	CC	0016021	integral component of membrane	0.789039200902	0.433678079665	1
fig|1214063.3.peg.6	MF	0008408	3'-5' exonuclease activity	7.93956515251	0.713833437515	1
fig|1214063.3.peg.6	BP	0071897	DNA biosynthetic process	6.17810339975	0.665606083491	1
fig|1214063.3.peg.6	CC	0009360	DNA polymerase III complex	5.51376009575	0.645649885832	1
fig|1214063.3.peg.6	MF	0003887	DNA-directed DNA polymerase activity	7.56704175725	0.704119884394	2
fig|1214063.3.peg.6	BP	0006260	DNA replication	5.66798379852	0.650385303627	2
fig|1214063.3.peg.6	BP	0090305	nucleic acid phosphodiester bond hydrolysis	4.70660262629	0.61970712918	3
fig|1214063.3.peg.6	CC	0005829	cytosol	0.0349981474265	0.331863713703	8
fig|1214063.3.peg.6	MF	0003677	DNA binding	2.76381023659	0.546090807137	10
fig|1214063.3.peg.7	BP	0009190	cyclic nucleotide biosynthetic process	7.83206004806	0.711054076239	1
fig|1214063.3.peg.7	CC	0016021	integral component of membrane	0.656554099137	0.422352693697	1
fig|1214063.3.peg.7	MF	0004016	adenylate cyclase activity	0.0719204212239	0.343639711317	1
fig|1214063.3.peg.7	BP	0035556	intracellular signal transduction	3.98897494064	0.594699514194	5
fig|1214063.3.peg.8	MF	0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity	9.64194394283	0.755567485881	1
fig|1214063.3.peg.8	BP	0006265	DNA topological change	7.78429379441	0.709813042791	1
fig|1214063.3.peg.8	CC	0005618	cell wall	0.0427813280695	0.334732656408	1
fig|1214063.3.peg.8	CC	0005829	cytosol	0.0340248568645	0.331483342179	2
fig|1214063.3.peg.8	CC	0005886	plasma membrane	0.012550458557	0.32096658599	4
fig|1214063.3.peg.8	MF	0003677	DNA binding	2.97103730777	0.554976843518	5
fig|1214063.3.peg.8	MF	0046872	metal ion binding	2.27845338637	0.523872817391	6
fig|1214063.3.peg.8	BP	0060701	negative regulation of ribonuclease activity	0.0692491580592	0.342909720875	22
fig|1214063.3.peg.11	MF	0003676	nucleic acid binding	2.2908091074	0.524466285048	1
