Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"177416.18","Francisella tularensis subsp. tularensis SCHU S4","Francisella tularensis subsp. tularensis SCHU S4",177416,"Complete","Schu S4",,,,,,,,"2004-12-17T00:00:00Z","15640799","PRJNA9",,"GCA_000008985.1",,"AJ749949","NC_006570","Swedish Defence Research Agency|Defence Science and Technology Laboratory, UK|Uppsala Univ.","complete",,,,1,,1,1892819,32.3,2097,1603,,"human case of tularemia","isolated from a human case of tularemia in 1951","1951",,,,,,,,"Human, Homo sapiens",,,,,,,,,"-","Rod","No",,,"-",,"Aerobic","Aquatic","Tularemia","Francisella tularensis subsp. tularensis strain Schu S4. This subspecies is virulent in humans, and the strain is a clinical isolate that is also virulent in an animal model. Originally isolated from a human case of tularemia in 1951. Genome analysis indicates the presence of a large number of pseudogenes, many that disrupt important metabolic pathways, which is the reason for the exacting nutritional requirements of this organism. There is a duplicated pathogenicity island that has also been detected in strain LVS and mutations in the iglA, iglC, or pdpD genes affect the ability of the pathogen to survive in macrophages. The genome also contains genes for type IV pili production and capsular polysaccharide genes similar to those of Bacillus anthracis as well as numerous ABC transporters. There are a large number of insertion sequences including a mariner element, which is a transposon typically found in eukaryotes and is the first instance of this element to be found in a microbe, which may have acquired it during transit through one of the insect vectors.",,100,99.8,100,,,"Good","2014-12-08T22:11:39.248Z","2015-03-16T03:17:09.594Z"
"263.100","Francisella tularensis strain NO-17/2011",,263,"WGS","NO-17/2011",,,,,"genotype:B.12",,,"2016-02-25T00:00:00Z",,"PRJNA253522","SAMN02870491","GCF_001574655.1",,"JPMR00000000",,"Swedish Defence Research Agency",,"Illumina HiSeq","850.0x","ABySS v. 1.3.5",,,96,1866054,32.3,2156,1742,,"Exudate from ulcer",,"Oct-2011","Norway","Norway",,,,,,"Human, Homo sapiens",,,"Ulceroglandular tularemia",,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Aerobic","HostAssociated","Tularemia","Norwegian outbreak strains from 2011",,100,99.1,100,,,"Good","2016-03-18T08:01:12.544Z","2016-03-18T08:01:12.544Z"
"263.101","Francisella tularensis strain NO-18/2011",,263,"WGS","NO-18/2011",,,,,"genotype:B.12",,,"2016-02-25T00:00:00Z",,"PRJNA253522","SAMN02870492","GCF_001574675.1",,"JPMS00000000",,"Swedish Defence Research Agency",,"Illumina HiSeq","850.0x","ABySS v. 1.3.5",,,95,1866719,32.33,2148,1757,,"Blood",,"Nov-2011","Norway","Norway",,,,,,"Human, Homo sapiens",,,"Glandular tularemia",,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Aerobic","HostAssociated","Tularemia","Norwegian outbreak strains from 2011",,100,99,100,,,"Good","2016-03-18T08:01:10.708Z","2016-03-18T08:01:10.708Z"
"263.102","Francisella tularensis strain NO-5/2011",,263,"WGS","NO-5/2011",,,,,"genotype:B.12",,,"2016-02-25T00:00:00Z",,"PRJNA253522","SAMN02870479","GCF_001574695.1",,"JPPF00000000",,"Swedish Defence Research Agency",,"Illumina HiSeq","850.0x","ABySS v. 1.3.5",,,98,1855443,32.34,2154,1758,,"Aspirate",,"May-2011","Norway","Norway",,,,,,"Human, Homo sapiens",,,"Ulceroglandular tularemia",,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Aerobic","HostAssociated","Tularemia","Norwegian outbreak strains from 2011",,100,99,100,,,"Good","2016-03-18T08:04:50.327Z","2016-03-18T08:04:50.327Z"
"263.103","Francisella tularensis strain NO-6/2011",,263,"WGS","NO-6/2011",,,,,"genotype:B.7",,,"2016-02-25T00:00:00Z",,"PRJNA253522","SAMN02870480","GCF_001574705.1",,"JPMK00000000",,"Swedish Defence Research Agency",,"Illumina HiSeq","850.0x","ABySS v. 1.3.5",,,95,1862040,32.35,2146,1744,,"Exudate from ulcer",,"Jul-2011","Norway","Norway",,,,,,"Human, Homo sapiens",,,"Ulceroglandular tularemia",,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Aerobic","HostAssociated","Tularemia","Norwegian outbreak strains from 2011",,100,99,100,,,"Good","2016-03-18T08:01:01.952Z","2016-03-18T08:01:01.952Z"
"263.104","Francisella tularensis strain NO-7/2011",,263,"WGS","NO-7/2011",,,,,"genotype:B.12",,,"2016-02-25T00:00:00Z",,"PRJNA253522","SAMN02870481","GCF_001574735.1",,"JPML00000000",,"Swedish Defence Research Agency",,"Illumina HiSeq","850.0x","ABySS v. 1.3.5",,,96,1862120,32.33,2155,1741,,"Exudate from ulcer",,"Aug-2011","Norway","Norway",,,,,,"Human, Homo sapiens",,,"Ulceroglandular tularemia",,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Aerobic","HostAssociated","Tularemia","Norwegian outbreak strains from 2011",,100,99,100,,,"Good","2016-03-18T08:05:15.642Z","2016-03-18T08:05:15.642Z"
"263.105","Francisella tularensis strain NO-10/2011",,263,"WGS","NO-10/2011",,,,,"genotype:B.7",,,"2016-02-25T00:00:00Z",,"PRJNA253522","SAMN02870484","GCF_001574755.1",,"JPPH00000000",,"Swedish Defence Research Agency",,"Illumina HiSeq","850.0x","ABySS v. 1.3.5",,,97,1855575,32.34,2140,1735,,"Biopsy",,"Aug-2011","Norway","Norway",,,,,,"Human, Homo sapiens",,,"Ulceroglandular tularemia",,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Aerobic","HostAssociated","Tularemia","Norwegian outbreak strains from 2011",,100,98.9,100,,,"Good","2016-03-18T08:05:03.764Z","2016-03-18T08:05:03.764Z"
"263.106","Francisella tularensis strain NO-2/2011",,263,"WGS","NO-2/2011",,,,,"genotype:B.12",,,"2016-02-25T00:00:00Z",,"PRJNA253522","SAMN02870476","GCF_001574775.1",,"JPMM00000000",,"Swedish Defence Research Agency",,"Illumina HiSeq","850.0x","ABySS v. 1.3.5",,,94,1853849,32.32,2134,1736,,"Blood",,"Feb-2011","Norway","Norway",,,,,,"Human, Homo sapiens",,,"Respiratory tularemia",,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Aerobic","HostAssociated","Tularemia","Norwegian outbreak strains from 2011",,100,99.1,100,,,"Good","2016-03-18T08:06:12.710Z","2016-03-18T08:06:12.710Z"
"263.107","Francisella tularensis strain NO-12/2011",,263,"WGS","NO-12/2011",,,,,"genotype:B.12",,,"2016-02-25T00:00:00Z",,"PRJNA253522","SAMN02870486","GCF_001574785.1",,"JPMN00000000",,"Swedish Defence Research Agency",,"Illumina HiSeq","850.0x","ABySS v. 1.3.5",,,94,1853698,32.33,2142,1707,,"Exudate from ulcer",,"Aug-2011","Norway","Norway",,,,,,"Human, Homo sapiens",,,"Ulceroglandular tularemia",,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Aerobic","HostAssociated","Tularemia","Norwegian outbreak strains from 2011",,100,99,100,,,"Good","2016-03-18T08:08:18.071Z","2016-03-18T08:08:18.071Z"
"263.108","Francisella tularensis strain NO-13/2011",,263,"WGS","NO-13/2011",,,,,"genotype:B.7",,,"2016-02-25T00:00:00Z",,"PRJNA253522","SAMN02870487","GCF_001574795.1",,"JPMO00000000",,"Swedish Defence Research Agency",,"Illumina HiSeq","850.0x","ABySS v. 1.3.5",,,96,1859784,32.33,2152,1743,,"Aspirate",,"Aug-2011","Norway","Norway",,,,,,"Human, Homo sapiens",,,"Ulceroglandular tularemia",,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Aerobic","HostAssociated","Tularemia","Norwegian outbreak strains from 2011",,100,99,100,,,"Good","2016-03-18T08:06:59.103Z","2016-03-18T08:06:59.103Z"
