Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1163739.3","Helicobacter pylori Shi417","Helicobacter pylori Shi417",1163739,"Complete","Shi417",,,,"MLST.Helicobacter_pylori.3046",,,,"2012-04-19T00:00:00Z",,"PRJNA94345","SAMN02603193","GCA_000277365.1",,"CP003472.1","NC_017739.1","Dept. Molec. Microbiology, Washington University Medical School in Saint Louis","complete",,,,1,,1,1665719,38.8,1638,1548,,,,,"Peru","Peru: Shimaa",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Commensal","To compare genomes of Helicobacter pylori, to study their evolution and migration patterns in different human populations.  Helicobacter pylori strain from Amerindian volunteer from remote Shimaa village in Amazon region in Peru.",,99.7,99.2,100,0.3,,"Good","2014-12-08T22:11:46.287Z","2015-03-16T03:17:09.594Z"
"1163740.3","Helicobacter pylori Shi112","Helicobacter pylori Shi112",1163740,"Complete","Shi112",,,,"MLST.Helicobacter_pylori.3044",,,,"2012-04-19T00:00:00Z",,"PRJNA94347","SAMN02603194","GCA_000277405.1",,"CP003474.1","NC_017741.1","Dept. Molec. Microbiology, Washington University Medical School in Saint Louis","complete",,,,1,,1,1663456,38.8,1654,1564,,,,,"Peru","Peru: Shimaa",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Commensal","To compare genomes of Helicobacter pylori, study their evolution and migration patterns in different human populations.  Helicobacter pylori strain from Amerindian volunteer from remote Shimaa village in Amazon region in Peru.",,99.8,99,100,,,"Good","2014-12-08T22:11:46.269Z","2015-03-16T03:17:09.594Z"
"1163741.3","Helicobacter pylori Shi169","Helicobacter pylori Shi169",1163741,"Complete","Shi169",,,,"MLST.Helicobacter_pylori.3045",,,,"2012-04-19T00:00:00Z",,"PRJNA94507","SAMN02603195","GCA_000277385.1",,"CP003473.1","NC_017740.1","Dept. Molec. Microbiology, Washington University Medical School in Saint Louis","complete",,,,1,,1,1616909,38.9,1604,1525,,,,,"Peru","Peru: Shimaa",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Commensal","To compare genomes of Helicobacter pylori, to study their evolution and migration patterns in different human populations.  Helicobacter pylori strain from Amerindian volunteer from remote Shimaa village in Amazon region in Peru.",,99.8,99.6,99.1,,,"Good","2014-12-08T22:11:46.277Z","2015-03-16T03:17:09.594Z"
"1163742.3","Helicobacter pylori PeCan18","Helicobacter pylori PeCan18",1163742,"Complete","PeCan18",,,,"MLST.Helicobacter_pylori.3028",,,,"2012-04-19T00:00:00Z",,"PRJNA95275","SAMN02603196","GCA_000277425.1",,"CP003475.1","NC_017742.1","Dept. Molec. Microbiology, Washington University Medical School in Saint Louis","complete",,,,1,,1,1660685,39,1633,1495,,"gastric antrum from resident of Lima, Peru","isolate from gastric antrum from resident of Lima, Peru",,"Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Commensal","To compare genomes of Helicobacter pylori, to study their evolution and migration patterns in different human populations.  Clinical isolate from gastric antrum from resident of Lima, Peru.",,99.6,99.2,100,0.6,,"Good","2014-12-08T22:11:45.328Z","2015-03-16T03:17:09.594Z"
"1213457.3","Helicobacter pylori HLJHP193","Helicobacter pylori HLJHP193",1213457,"WGS","HLJHP193",,,,"MLST.Helicobacter_pylori.2114",," ",,"2012-08-13T00:00:00Z","23105058","PRJNA171124","SAMN02469498","GCA_000287835.1",,"ALJI00000000","-","BGI-shenzhen","WGS","Illumina HiSeq 2000","120.0x","SOAPdenovo v. 1.05",,,55,1552322,38.9,1577,,,"gastric mucosa","isolated from atrophic gastritis and gastric ulcers patients in China","2006","China","China",,,,,,"Human, Homo sapiens",,,,"stomach",,,,,"Negative","CurvedShaped",,,,,,,,"Gastric ulcer","Genomes of Helicobacter pylori strains are isolated from atrophic gastritis and gastric ulcers patients in China.  Helicobacter pylori (H. pylori) is a highly recombining bacterial pathogen responsible for human gastric diseases, including gastritis and peptic ulcers, as well as considered a major risk factor in the development of gastric cancer. ",,99.6,99.2,99.7,0.6,,"Good","2014-12-08T22:11:44.082Z","2015-03-16T03:17:09.594Z"
"1214221.3","Helicobacter pylori HLJHP256","Helicobacter pylori HLJHP256",1214221,"WGS","HLJHP256",,,,"MLST.Helicobacter_pylori.2164",," ",,"2012-08-13T00:00:00Z","23105058","PRJNA171208","SAMN02469501","GCA_000287735.1",,"ALKA00000000","-","BGI-shenzhen","WGS","Illumina HiSeq","120.0x","SOAPdenovo v. 1.05",,,40,1561171,38.9,1554,,,"gastric mucosa","isolated from atrophic gastritis and gastric ulcers patients in China","2006","China","China",,,,,,"Human, Homo sapiens",,,,"stomach",,,,,"Negative","CurvedShaped",,,,,,,,"Gastric ulcer","Genomes of Helicobacter pylori strains are isolated from atrophic gastritis and gastric ulcers patients in China.  Helicobacter pylori (H. pylori) is a highly recombining bacterial pathogen responsible for human gastric diseases, including gastritis and peptic ulcers, as well as considered a major risk factor in the development of gastric cancer. ",,99.6,99.5,100,0.3,,"Good","2014-12-08T22:11:44.100Z","2015-03-16T03:17:09.594Z"
"1214222.3","Helicobacter pylori HLJHP271","Helicobacter pylori HLJHP271",1214222,"WGS","HLJHP271",,,,"MLST.Helicobacter_pylori.2128",," ",,"2012-08-13T00:00:00Z","23105058","PRJNA171210","SAMN02469502","GCA_000287755.1",,"ALKB00000000","-","BGI-shenzhen","WGS","Illumina HiSeq","120.0x","SOAPdenovo v. 1.05",,,43,1571832,38.8,1625,,,"gastric mucosa","isolated from atrophic gastritis and gastric ulcers patients in China","2006","China","China",,,,,,"Human, Homo sapiens",,,,"stomach",,,,,"Negative","CurvedShaped",,,,,,,,"Gastric ulcer","Genomes of Helicobacter pylori strains are isolated from atrophic gastritis and gastric ulcers patients in China.",,99.7,99.4,100,0.3,,"Good","2014-12-08T22:11:44.109Z","2015-03-16T03:17:09.594Z"
"1214223.3","Helicobacter pylori HLJHP253","Helicobacter pylori HLJHP253",1214223,"WGS","HLJHP253",,,,"MLST.Helicobacter_pylori.2193",," ",,"2012-08-13T00:00:00Z",,"PRJNA171211","SAMN02469499","GCA_000287775.1",,"ALKC00000000","-","BGI-shenzhen","WGS","Illumina HiSeq","120.0x","SOAPdenovo v. 1.3",,,20,1587316,38.8,1626,,,"gastric mucosa","isolated from atrophic gastritis and gastric ulcers patients in China","2006","China","China",,,,,,"Human, Homo sapiens",,,,"stomach",,,,,"Negative","CurvedShaped",,,,,,,,"Gastric ulcer","Genomes of Helicobacter pylori strains are isolated from atrophic gastritis and gastric ulcers patients in China.",,99.9,99.5,100,0.9,,"Good","2014-12-08T22:11:44.091Z","2015-03-16T03:17:09.594Z"
"1231719.3","Helicobacter pylori A45","Helicobacter pylori A45",1231719,"WGS","A45",,,,"MLST.Helicobacter_pylori.1767",," ",,"2013-01-25T00:00:00Z",,"PRJNA175046","SAMN02470830","GCA_000333835.1",,"AMYU00000000","-","Scientific Research Institute of Physical-Chemical Medicine","WGS","454 GS FLX","49x","GS De Novo Assembler v. 2.6",,,33,1643927,38.6,1668,1580,,"biopsy of antral stomach region from European patient with peptic ucler and chronic gastritis disease; anal region of stomach","isolated from mucosal biopsy of antral stomach region","2009","Russia","Russia: Moscow",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Gastritis","Clinical strain of Helicabcter pylori was isolated from mucosal biopsy of antral stomach region. Biopsy material was taken from europian patients with peptic ucler  and chronic gastritis diseases. All patients were from Moscow or Moscow region, Russian Federation. Screening of all 44 clinical isolates was perfomed and single competent strain H. pylori A45 have been found.",,99.7,99.3,100,0.3,,"Good","2014-12-08T22:11:43.405Z","2015-03-16T03:17:09.594Z"
"1325130.3","Helicobacter fennelliae MRY12-0050","Helicobacter fennelliae MRY12-0050",1325130,"WGS","MRY12-0050",,,,,,,,"2013-07-03T00:00:00Z","23929465","PRJDB1096","SAMD00036746","GCA_000509365.1",,"BASD00000000","-","National Institute of Infectious Diseases","WGS","454 GS junior; Illumina Miseq","32x; 127x","Newbler Assembler v. 2.7; Genious v. 6.1.3",,,49,2155647,37.9,2471,2467,,"human blood","isolated from human blood",,,,,,,,,"Human, Homo sapiens","Female",,"non-Hodgkin lymphoma",,,,,,"Negative","Spiral-shaped",,,,,,,,"Bacteremia;Colitis","Helicobacter fennelliae MRY12-0050 was isolated from human blood. We sequenced the genome to study genomic feature of Helicobacter fennelliae",,97.3,97.1,99.6,0.8,,"Good","2014-12-08T22:11:43.219Z","2015-03-16T03:17:09.594Z"
