Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1081943.3","Bacillus anthracis str. Heroin Ba4599","Bacillus anthracis str. Heroin Ba4599",1081943,"WGS","Heroin Ba4599",,,,"MLST.Bacillus_cereus.1",,,,"2012-07-11T00:00:00Z","22840345","PRJNA72893","SAMN02470707","GCA_000278385.1",,"AGQP00000000","-","Northern Arizona University, USA","WGS","Illumina GA IIx; 454 GS FLX Titanium","50x","Celera Assembler (CABOG) v. 6.1",,,46,5468377,35.1,5852,,,"Scottish heroin user","derived from the first case of anthrax during the outbreak, and the infected individual tested positive for anthrax post-mortem","2009","United Kingdom","United Kingdom: Scotland, Glasgow",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Anthrax","'Ba4599 was the first isolate to be cultured and identified from the Scottish heroin user outbreak in 2009. This isolate was derived from the first case of anthrax during the outbreak, and the infected individual tested positive for anthrax post-mortem. The isolate was obtained on 16 Dec 2009 in Glasgow, Scotland.'",,100,99.2,100,,,"Good","2014-12-08T22:10:12.282Z","2015-03-16T03:17:09.594Z"
"1211117.3","Bacillus anthracis str. UR-1","Bacillus anthracis str. UR-1",1211117,"WGS","UR-1",,,,"MLST.Bacillus_cereus.1",,,,"2012-08-21T00:00:00Z",,"PRJNA170826","SAMN02469406","GCA_000292565.1",,"ALNY00000000","-","Bundeswehr Institute of Microbiology, Munich, Germany","WGS","Ion Torrent","33.4x","Newbler v. 2.6",,,109,5446610,35.1,6139,5738,,"blood","isolated from a fatal case of injectional anthrax in a German heroin user","2012","Germany","Germany",,,,,,"Human, Homo sapiens",,,,,,,,,"Positive","Bacilli","No","Yes","Mesophilic","37C","Unknown","Facultative","HostAssociated","Anthrax","Bacillus anthracis UR-1 isolated from a fatal case of injectional anthrax in a German heroin user.;many frameshifted proteins",,99.9,96.1,99.8,6.9,,"Good","2014-12-08T22:10:12.468Z","2015-03-16T03:17:09.594Z"
"191218.6","Bacillus anthracis str. A2012","Bacillus anthracis str. A2012",191218,"WGS","A2012",,,,"MLST.Bacillus_cereus.1",,,,"2002-05-11T00:00:00Z",,"PRJNA299","SAMN02435829","GCA_000006155.2",,"AAAC00000000","NZ_AAAC00000000","J. Craig Venter Institute","assembly",,,,,2,3,5370060,35.3,6197,5662,,"patient who suffered severe inhalational anthrax","isolated from a patient who suffered severe inhalational anthrax in 2001 from West Palm Beach, Florida","2001","United States","West Palm Beach, Florida",,,,,,"Human, Homo sapiens",,,,,,,,,"+","Rod","Yes","Yes","Mesophilic","-",,"Facultative","Multiple","Anthrax"," Bacillus anthracis str. A2012. This strain (Florida isolate, cat. A2012, Ames genotype) was isolated from a patient who suffered severe inhalational anthrax in 2001 from West Palm Beach, Florida. It was sequenced in conjunction with the Federal Bureau of Investigation's analysis of the letter attacks that occurred in 2001.",,98.7,95.9,99.2,4.4,,"Good","2014-12-08T22:10:12.066Z","2015-03-16T03:17:09.594Z"
"269801.5","Bacillus cereus G9241","Bacillus cereus G9241",269801,"WGS","G9241",,,,"MLST.Bacillus_cereus.78",,,,"2004-05-25T00:00:00Z","15155910","PRJNA10788","SAMN02435890","GCA_000167215.1",,"AAEK00000000","NZ_AAEK00000000","TIGR","assembly",,,,,,207,5934942,35.2,6200,6146,,,"found associated with an anthrax-like disease in a patient",,,,,,,,,"Human, Homo sapiens",,,"anthrax-like disease",,,,,,"+","Rod","Yes","Yes","Mesophilic","25-35",,"Aerobic","Multiple","Anthrax"," Bacillus cereus strain G9241. This strain of B. cereus was found associated with an anthrax-like disease in a patient. It was discovered that this organism harbored two plasmids, one that was highly similar to the Bacillus anthracis toxin plasmid, pOX1. The second plasmid contained genes that appear to encode polysaccharide capsule synthesis genes which are not similar to the Bacillus anthracis capsule synthesis genes on plasmid pOX2, but probably contribute to protection of the organism once it escapes into the bloodstream of a patient.;low quality sequence",,98.1,95.4,98.6,6.7,,"Good","2014-12-08T22:10:14.417Z","2015-03-16T03:17:09.594Z"
"405532.5","Bacillus cereus B4264","Bacillus cereus B4264",405532,"Complete","B4264",,,,"MLST.Bacillus_cereus.89",,,,"2008-12-17T00:00:00Z",,"PRJNA17731","SAMN02604059","GCA_000021205.1",,"CP001176","NC_011725","J. Craig Venter Institute, USA, Rockville|TIGR","complete",,,,1,,1,5419036,35.3,5431,5408,,"case of fatal pneumonia","isolated in 1969 from a case of fatal pneumonia in a male patient","1969",,,,,,,,"Human, Homo sapiens","male",,,,,,,,"+","Rod","Yes","Yes","Mesophilic","37","Non-halophilic","Aerobic","Multiple","Pneumonia","Bacillus cereus B4264.This strain was isolated in 1969 from a case of fatal pneumonia in a male patient. B. cereus B4264 was cultured from the blood and the pleural fluid. This isolate was negative for all Laboratory Response Network (LRN) PCR assays that target pXO1 and pXO2. The isolate belongs to MLST type 89 using the MLSTDB scheme. Interestingly, this sequence type appears to be unrelated to B. anthracis. The clinical presentation resembles that of B. cereus G9241 and B. cereus 03BB102, and access to the draft genome of this isolate will allow for the comparison of strains that causes similar disease but have different genetic backgrounds and potential virulence genes.Sequence was obtained from three libraries - a fosmid library (33-39 kb; 50,162 reads), a medium insert library (10-12 kb; 11,376 reads), and a small insert library (3-5 kb; 12,413 reads).",,99.9,99,100,,,"Good","2014-12-08T22:10:13.568Z","2015-03-16T03:17:09.594Z"
"405535.8","Bacillus cereus AH820","Bacillus cereus AH820",405535,"Complete","AH820",,,,"MLST.Bacillus_cereus.460",,,,"2008-12-19T00:00:00Z",,"PRJNA17711","SAMN02604057","GCA_000021785.1",,"CP001283,CP001285,CP001286,CP001284","NC_011773,NC_011777,NC_011771,NC_011776","TIGR","complete",,,,1,3,4,5588834,35.3,5873,5810,,"the periodontal pocket of a 76 year old female patient with marginal periodontitis and was further analyzed","isolated in October 1995 in Akershus, Norway, from the periodontal pocket of a 76 year old female patient with marginal periodontitis and was further analyzed by Helgason et al","1995","Norway","Norway: Akershus",,,,,,"Human, Homo sapiens","female","76","marginal periodontitis",,,,,,"+","Rod","Yes","Yes","Mesophilic","-","Non-halophilic","Aerobic","Multiple","Periodontitis","Bacillus cereus AH820.This strain was isolated in October 1995 in Akershus, Norway, from the periodontal pocket of a 76 year old female patient with marginal periodontitis and was further analyzed by Helgason et al. (2000 J Clin Microbiol. 38, 1615-1622). B. cereus AH820 resides very close to the B. anthracis cluster using MLST analyses, and is 100% identical in all 7 loci to 3 other periodontal B. cereus isolates, suggesting that these human pathogens form a distinct clade within the group.Sequence was obtained from three libraries - a fosmid library (33-39 kb; 48,035 reads), a medium insert library (10-12 kb; 11,689 reads), and a small insert library (3-5 kb; 12;650 reads).",,99.8,98.4,99.3,0.7,,"Good","2014-12-08T22:10:13.482Z","2015-03-16T03:17:09.594Z"
"526994.3","Bacillus cereus AH1273","Bacillus cereus AH1273",526994,"WGS","AH1273",,,,"MLST.Bacillus_cereus.932",,,,"2009-04-30T00:00:00Z",,"PRJNA29699","SAMN00727677","GCA_000003955.1",,"ACMT00000000","NZ_ACMT00000000","Naval Medical Research Center","assembly","454","20.9X",,,,1,5790501,35.2,6022,5798,,"human blood","isolated from human blood in Iceland",,"Iceland","Iceland",,,,,,"Human, Homo sapiens",,,,,,,,,"+","Rod","Yes","Yes","Mesophilic","-",,"Aerobic","Multiple","Food poisoning"," Bacillus cereus AH1273. This strain was isolated from human blood in Iceland and will be used for comparative analysis with other Bacillus cereus strains. ",,99.2,97.5,99.7,1.2,,"Good","2014-12-08T22:10:13.395Z","2015-03-16T03:17:09.594Z"
"527019.3","Bacillus thuringiensis IBL 200","Bacillus thuringiensis IBL 200",527019,"WGS","IBL 200",,,,"MLST.Bacillus_cereus.240",,,,"2009-04-30T00:00:00Z",,"PRJNA29733","SAMN00727642","GCA_000161715.1","SRR346760,SRR346761,SRR346762","ACNK00000000","NZ_ACNK00000000","Naval Medical Research Center","assembly","454","10.3X",,,,1,6731790,34.5,6846,6693,,,,,,,,,,,,"Human, Homo sapiens",,,,,,,,,"+","Rod","Yes","Yes","Mesophilic","-",,"Aerobic","Multiple","Sotto disease","Bacillus thuringiensis IBL200. Bacillus thuringiensis IBL200 is a human isolate, israelensis-like serovar. This strain will be used for comparative analysis with other Bacillus thuringiensis strains.",,99.6,98.2,99.7,1,,"Good","2014-12-08T22:10:20.422Z","2015-03-16T03:17:09.594Z"
"592021.13","Bacillus anthracis str. A0248","Bacillus anthracis str. A0248",592021,"Complete",,,,,"MLST.Bacillus_cereus.1",,,,"2009-05-01T00:00:00Z",,"PRJNA33543","SAMN02603932","GCA_000022865.1",,"CP001598,CP001599,CP001597","NC_012659,NC_012656,NC_012655","The J. Craig Venter Institute","complete",,,,1,2,3,5503926,35.2,6007,5291,,,"isolated from USAMRIID, Ohio",,"United States","Ohio",,,,,,"Human, Homo sapiens",,,,,,,,,"+","Rod","Yes","Yes","Mesophilic","-",,"Facultative","Multiple","Anthrax","Bacillus anthracis strain A0248. This strain (96-10355; K1256) is a human isolated from USAMRIID, Ohio.",,100,99.4,100,,,"Good","2014-12-08T22:10:11.925Z","2015-03-16T03:17:09.594Z"
"768494.3","Bacillus anthracis str. H9401","Bacillus anthracis str. H9401",768494,"Complete","H9401",,,,"MLST.Bacillus_cereus.1",,,,"2012-04-17T00:00:00Z",,"PRJNA49361","SAMN02603474","GCA_000258885.1",,"CP002091.1,CP002092.1,CP002093.1","NC_017729.1,NC_017726.1,NC_017727.1","Korea Center for Disease Control & Prevention","complete",,,,1,2,3,5495471,35.2644,5853,5791,,"Korean cutaneous anthrax patient","isolate from a Korean cutaneous anthrax patient",,"South Korea","Korea",,,,,,"Human, Homo sapiens",,,,,,,,,"Positive","Bacilli","Yes",,"Mesophilic",,,"Facultative","Multiple","Anthrax","Bacillus anthracis str. H9401.Bacillus anthracis str. H9401 is a clinical isolate from a Korean cutaneous anthrax patient.",,100,99.3,100,0.1,,"Good","2014-12-08T22:10:12.238Z","2015-03-16T03:17:09.594Z"
